time,data
2638,8.65049e+76
2639,8.65704e+76
2640,8.66361e+76
2641,8.67017e+76
2642,8.67674e+76
2643,8.68331e+76
2644,8.68988e+76
2645,8.69645e+76
2646,8.70303e+76
2647,8.70961e+76
2648,8.71619e+76
2649,8.72278e+76
2650,8.72936e+76
2651,8.73595e+76
2652,8.74255e+76
2653,8.74914e+76
2654,8.75574e+76
2655,8.76234e+76
2656,8.76894e+76
2657,8.77554e+76
2658,8.78215e+76
2659,8.78876e+76
2660,8.79537e+76
2661,8.80199e+76
2662,8.8086e+76
2663,8.81522e+76
2664,8.82184e+76
2665,8.82847e+76
2666,8.83509e+76
2667,8.84172e+76
2668,8.84835e+76
2669,8.85499e+76
2670,8.86163e+76
2671,8.86826e+76
2672,8.87491e+76
2673,8.88155e+76
2674,8.8882e+76
2675,8.89485e+76
2676,8.9015e+76
2677,8.90815e+76
2678,8.91481e+76
2679,8.92147e+76
2680,8.92813e+76
2681,8.93479e+76
2682,8.94146e+76
2683,8.94813e+76
2684,8.9548e+76
2685,8.96147e+76
2686,8.96815e+76
2687,8.97483e+76
2688,8.98151e+76
2689,8.98819e+76
2690,8.99488e+76
2691,9.00157e+76
2692,9.00826e+76
2693,9.01496e+76
2694,9.02165e+76
2695,9.02835e+76
2696,9.03505e+76
2697,9.04176e+76
2698,9.04846e+76
2699,9.05517e+76
2700,9.06188e+76
2701,9.0686e+76
2702,9.07531e+76
2703,9.08203e+76
2704,9.08875e+76
2705,9.09548e+76
2706,9.1022e+76
2707,9.10893e+76
2708,9.11566e+76
2709,9.1224e+76
2710,9.12913e+76
2711,9.13587e+76
2712,9.14261e+76
2713,9.14935e+76
2714,9.1561e+76
2715,9.16285e+76
2716,9.1696e+76
2717,9.17635e+76
2718,9.18311e+76
2719,9.18987e+76
2720,9.19663e+76
2721,9.20339e+76
2722,9.21016e+76
2723,9.21693e+76
2724,9.2237e+76
2725,9.23047e+76
2726,9.23725e+76
2727,9.24403e+76
2728,9.25081e+76
2729,9.25759e+76
2730,9.26438e+76
2731,9.27116e+76
2732,9.27796e+76
2733,9.28475e+76
2734,9.29154e+76
2735,9.29834e+76
2736,9.30514e+76
2737,9.31195e+76
2738,9.31875e+76
2739,9.32556e+76
2740,9.33237e+76
2741,9.33918e+76
2742,9.346e+76
2743,9.35282e+76
2744,9.35964e+76
2745,9.36646e+76
2746,9.37329e+76
2747,9.38012e+76
2748,9.38695e+76
2749,9.39378e+76
2750,9.40062e+76
2751,9.40745e+76
2752,9.41429e+76
2753,9.42114e+76
2754,9.42798e+76
2755,9.43483e+76
2756,9.44168e+76
2757,9.44853e+76
2758,9.45539e+76
2759,9.46225e+76
2760,9.46911e+76
2761,9.47597e+76
2762,9.48284e+76
2763,9.4897e+76
2764,9.49657e+76
2765,9.50345e+76
2766,9.51032e+76
2767,9.5172e+76
2768,9.52408e+76
2769,9.53096e+76
2770,9.53785e+76
2771,9.54474e+76
2772,9.55163e+76
2773,9.55852e+76
2774,9.56541e+76
2775,9.57231e+76
2776,9.57921e+76
2777,9.58612e+76
2778,9.59302e+76
2779,9.59993e+76
2780,9.60684e+76
2781,9.61375e+76
2782,9.62067e+76
2783,9.62758e+76
2784,9.6345e+76
2785,9.64143e+76
2786,9.64835e+76
2787,9.65528e+76
2788,9.66221e+76
2789,9.66914e+76
2790,9.67608e+76
2791,9.68301e+76
2792,9.68995e+76
2793,9.6969e+76
2794,9.70384e+76
2795,9.71079e+76
2796,9.71774e+76
2797,9.72469e+76
2798,9.73165e+76
2799,9.7386e+76
2800,9.74556e+76
2801,9.75253e+76
2802,9.75949e+76
2803,9.76646e+76
2804,9.77343e+76
2805,9.7804e+76
2806,9.78737e+76
2807,9.79435e+76
2808,9.80133e+76
2809,9.80831e+76
2810,9.8153e+76
2811,9.82229e+76
2812,9.82928e+76
2813,9.83627e+76
2814,9.84326e+76
2815,9.85026e+76
2816,9.85726e+76
2817,9.86426e+76
2818,9.87127e+76
2819,9.87827e+76
2820,9.88528e+76
2821,9.89229e+76
2822,9.89931e+76
2823,9.90633e+76
2824,9.91335e+76
2825,9.92037e+76
2826,9.92739e+76
2827,9.93442e+76
2828,9.94145e+76
2829,9.94848e+76
2830,9.95552e+76
2831,9.96255e+76
2832,9.96959e+76
2833,9.97663e+76
2834,9.98368e+76
2835,9.99073e+76
2836,9.99777e+76
2837,1.00048e+77
2838,1.00119e+77
2839,1.00189e+77
2840,1.0026e+77
2841,1.00331e+77
2842,1.00401e+77
2843,1.00472e+77
2844,1.00543e+77
2845,1.00613e+77
2846,1.00684e+77
2847,1.00755e+77
2848,1.00826e+77
2849,1.00896e+77
2850,1.00967e+77
2851,1.01038e+77
2852,1.01109e+77
2853,1.0118e+77
2854,1.01251e+77
2855,1.01322e+77
2856,1.01393e+77
2857,1.01464e+77
2858,1.01535e+77
2859,1.01606e+77
2860,1.01677e+77
2861,1.01748e+77
2862,1.01819e+77
2863,1.0189e+77
2864,1.01962e+77
2865,1.02033e+77
2866,1.02104e+77
2867,1.02175e+77
2868,1.02247e+77
2869,1.02318e+77
2870,1.02389e+77
2871,1.02461e+77
2872,1.02532e+77
2873,1.02603e+77
2874,1.02675e+77
2875,1.02746e+77
2876,1.02818e+77
2877,1.02889e+77
2878,1.02961e+77
2879,1.03032e+77
2880,1.03104e+77
2881,1.03176e+77
2882,1.03247e+77
2883,1.03319e+77
2884,1.03391e+77
2885,1.03462e+77
2886,1.03534e+77
2887,1.03606e+77
2888,1.03678e+77
2889,1.03749e+77
2890,1.03821e+77
2891,1.03893e+77
2892,1.03965e+77
2893,1.04037e+77
2894,1.04109e+77
2895,1.04181e+77
2896,1.04253e+77
2897,1.04325e+77
2898,1.04397e+77
2899,1.04469e+77
2900,1.04541e+77
2901,1.04613e+77
2902,1.04685e+77
2903,1.04757e+77
2904,1.0483e+77
2905,1.04902e+77
2906,1.04974e+77
2907,1.05046e+77
2908,1.05119e+77
2909,1.05191e+77
2910,1.05263e+77
2911,1.05336e+77
2912,1.05408e+77
2913,1.0548e+77
2914,1.05553e+77
2915,1.05625e+77
2916,1.05698e+77
2917,1.0577e+77
2918,1.05843e+77
2919,1.05915e+77
2920,1.05988e+77
2921,1.06061e+77
2922,1.06133e+77
2923,1.06206e+77
2924,1.06279e+77
2925,1.06351e+77
2926,1.06424e+77
2927,1.06497e+77
2928,1.0657e+77
2929,1.06642e+77
2930,1.06715e+77
2931,1.06788e+77
2932,1.06861e+77
2933,1.06934e+77
2934,1.07007e+77
2935,1.0708e+77
2936,1.07153e+77
2937,1.07226e+77
2938,1.07299e+77
2939,1.07372e+77
2940,1.07445e+77
2941,1.07518e+77
2942,1.07591e+77
2943,1.07664e+77
2944,1.07737e+77
2945,1.07811e+77
2946,1.07884e+77
2947,1.07957e+77
2948,1.0803e+77
2949,1.08104e+77
2950,1.08177e+77
2951,1.0825e+77
2952,1.08324e+77
2953,1.08397e+77
2954,1.08471e+77
2955,1.08544e+77
2956,1.08617e+77
2957,1.08691e+77
2958,1.08765e+77
2959,1.08838e+77
2960,1.08912e+77
2961,1.08985e+77
2962,1.09059e+77
2963,1.09133e+77
2964,1.09206e+77
2965,1.0928e+77
2966,1.09354e+77
2967,1.09427e+77
2968,1.09501e+77
2969,1.09575e+77
2970,1.09649e+77
2971,1.09723e+77
2972,1.09796e+77
2973,1.0987e+77
2974,1.09944e+77
2975,1.10018e+77
2976,1.10092e+77
